metric_id,metric_name,n_docs,nonmissing_share,mean,median,std,cv,q1,q3,iqr,min,max,p10,p90,mean_median_gap,abs_mean_median_gap,entropy_norm,heterogeneity_level
96.0,domain_transfer_warning_score,46,1.0,0.14708605582278397,0.13823124113745805,0.04613596038856764,0.3136664460168431,0.1082511847728885,0.1778826119183623,0.0696314271454738,0.08829473510711774,0.27789825465914947,0.09746162659774062,0.20355845598207634,0.008854814685325924,0.008854814685325924,0.8362181844447317,средняя
97.0,template_regularity_index,46,1.0,0.19963852083686895,0.1933768618536943,0.033239422836667046,0.1664980420478473,0.17617031587785395,0.21074651679863027,0.03457620092077632,0.1604936437825342,0.37111475292092294,0.17206352483133325,0.22293309627770208,0.006261658983174656,0.006261658983174656,0.771268607570745,средняя
100.0,report_confidence_score,46,1.0,0.7999999999999996,0.8,4.440892098500626e-16,5.551115123125786e-16,0.8,0.8,0.0,0.8,0.8,0.8,0.8,-4.440892098500626e-16,4.440892098500626e-16,0.0,низкая
101.0,punctuation_marks_per_100w,46,1.0,948.0,916.5,354.4406493519662,0.37388254151051287,696.75,1190.5,493.75,373.0,1796.0,511.5,1443.5,31.5,31.5,0.94430576732835,средняя
102.0,comma_per_100w,46,1.0,297.5869565217391,254.0,136.11832705518555,0.45740689930152206,196.25,395.5,199.25,103.0,640.0,156.0,498.0,43.586956521739125,43.586956521739125,0.9167124647005708,средняя
103.0,semicolon_per_100w,46,1.0,7.1521739130434785,5.0,9.48446645677838,1.3260956140176459,1.25,9.0,7.75,0.0,56.0,0.5,14.0,2.1521739130434785,2.1521739130434785,0.6828097710633887,высокая
104.0,colon_per_100w,46,1.0,39.76086956521739,33.0,19.340411378441114,0.4864182194687213,26.0,52.0,26.0,12.0,96.0,19.0,66.0,6.760869565217391,6.760869565217391,0.8678707567496317,средняя
105.0,dash_per_100w,46,1.0,60.71739130434783,56.5,26.63412574244314,0.43865728039827584,42.0,78.0,36.0,19.0,129.0,29.0,97.0,4.217391304347828,4.217391304347828,0.9159958260805672,средняя
106.0,parenthesis_per_100w,46,1.0,139.7173913043478,130.5,74.43954741454077,0.5327865537683018,72.5,176.75,104.25,30.0,382.0,55.0,230.0,9.217391304347814,9.217391304347814,0.8330642387942083,средняя
107.0,quotes_per_100w,46,1.0,197.97826086956522,150.5,160.1357425721982,0.808855183740103,85.0,253.5,168.5,12.0,786.0,64.0,363.0,47.47826086956522,47.47826086956522,0.8126510124710227,средняя
108.0,ellipsis_per_100w,46,1.0,2.6956521739130435,0.0,4.6103360493257615,1.7102859537821373,0.0,3.0,3.0,0.0,21.0,0.0,10.0,2.6956521739130435,2.6956521739130435,0.6199341787356506,высокая
109.0,exclamation_per_100w,46,1.0,0.9565217391304348,0.0,2.3215111433413034,2.4270343771295444,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.9565217391304348,0.9565217391304348,0.0,средняя
110.0,question_per_100w,46,1.0,1.2391304347826086,0.0,1.991119224354851,1.6068681459705816,0.0,2.0,2.0,0.0,8.0,0.0,3.0,1.2391304347826086,1.2391304347826086,0.6931163800509027,высокая
