metric_id,metric_name,median,mean,iqr,entropy_norm,heterogeneity_level,corpus_value
80.0,pattern_example_intro,0.03676470588235294,0.03906130062738395,0.03996355906468266,0.8738053671293781,средняя,0.03859060402684564
81.0,pattern_enum_colon,0.07142857142857142,0.07681389081157498,0.060182149362477226,0.9355788142697173,средняя,0.07624906785980612
82.0,pattern_definition,0.009009009009009009,0.011897556260726264,0.017543859649122806,0.7005136402123153,высокая,0.013982102908277404
83.0,pattern_result_verb,0.0,0.004316508215855664,0.005494505494505495,0.5725084533803839,высокая,0.0044742729306487695
84.0,pattern_nominal_abstract,0.21804511278195488,0.23516244493062446,0.20238095238095236,0.9545742446020145,средняя,0.2197986577181208
87.0,syntactic_template_coverage_top3,0.03642987249544627,0.05413321004569618,0.025765678172095283,0.7805700506760045,средняя,0.011372110365398955
88.0,dependency_distance_median,2.0,2.022222222222222,0.0,0.0,низкая,2.0
89.0,dependency_distance_iqr,2.0,2.2888888888888888,0.0,0.0,низкая,2.0
92.0,morphology_case_entropy,0.8726250196111613,0.8707497286082576,0.035443602362135396,0.862756844368427,средняя,0.8832447591939547
93.0,morphology_tense_entropy,0.6026099280868785,0.6173668749716911,0.12271209955382512,0.8748110373077167,средняя,0.6142335544688615
94.0,morphology_mood_entropy,0.09597040299587187,0.10714935535713423,0.10202446542448809,0.8259632097978348,средняя,0.10942010966663132
95.0,morphology_person_entropy,0.33751885165878304,0.3430525207171343,0.17437834952910994,0.8652657067953706,средняя,0.3634799142884572
96.0,domain_transfer_warning_score,0.10922921180299565,0.12163028199859215,0.03871486569332028,0.8601868697674707,средняя,0.16028267752929642
97.0,template_regularity_index,0.18795986849424706,0.18687681214906707,0.02728201020839155,0.931586549635914,средняя,0.25457071442185264
100.0,report_confidence_score,0.8,0.7999999999999997,0.0,0.0,низкая,0.8
101.0,punctuation_marks_per_100w,603.0,666.4666666666667,335.0,0.860584710900931,средняя,29992.0
102.0,comma_per_100w,233.0,277.06666666666666,163.0,0.8330390382569912,средняя,12468.0
103.0,semicolon_per_100w,7.0,11.88888888888889,11.0,0.7922285172176567,высокая,535.0
104.0,colon_per_100w,16.0,20.933333333333334,13.0,0.8692813065569083,высокая,942.0
105.0,dash_per_100w,36.0,46.51111111111111,37.0,0.8610388863542093,средняя,2093.0
106.0,parenthesis_per_100w,68.0,89.31111111111112,64.0,0.8096377438003565,высокая,4019.0
107.0,quotes_per_100w,54.0,80.97777777777777,66.0,0.8315736300193355,высокая,3644.0
108.0,ellipsis_per_100w,1.0,2.7777777777777777,4.0,0.7240345888528966,высокая,125.0
109.0,exclamation_per_100w,0.0,2.7111111111111112,1.0,0.5301465372636736,высокая,122.0
110.0,question_per_100w,0.0,1.8,2.0,0.5411188361527736,высокая,81.0
